OrderID,OrderDate,Region,Category,Product,CustomerID,Quantity,UnitPrice,Revenue,Cost,Profit
ORD07425,27-11-2024,International,Home & Kitchen,Curtains,CUST0495,7,1526.27,10683.89,9334.87,1349.02
ORD07426,02-01-2024,North,Electronics,Laptop,CUST1880,6,57871.08,347226.48,213787.41,133439.07
ORD07427,05-04-2024,West,Electronics,Tablet,CUST0388,4,57106.89,228427.56,150254.26,78173.3
ORD07428,22-06-2024,East,Electronics,Smartwatch,CUST0873,8,44143.71,353149.68,283513.5,69636.18
ORD07429,27-03-2024,Central,Clothing,Formal Shirt,CUST0835,7,2828.48,19799.36,17355.17,2444.19
ORD07430,08-04-2024,North,Grocery,Soft Drink Pack,CUST1277,8,576.17,4609.36,3360.68,1248.68
ORD07431,22-04-2024,International,Electronics,Laptop,CUST0630,9,46599.31,419393.79,256455.77,162938.02
ORD07432,24-02-2024,International,Electronics,Laptop,CUST0939,1,53282.31,53282.31,42252.3,11030.01
ORD07433,07-12-2024,South,Electronics,Smartwatch,CUST0030,3,41585.32,124755.96,82140.08,42615.88
ORD07434,02-08-2023,East,Grocery,Cooking Oil,CUST0623,2,1295.24,2590.48,1983.52,606.96
ORD07435,04-01-2024,International,Grocery,Spices Pack,CUST1936,3,466.71,1400.13,1001.66,398.47
ORD07436,24-04-2023,East,Electronics,Smartwatch,CUST1790,2,24678.81,49357.62,37877.44,11480.18
ORD07437,17-05-2024,Central,Electronics,Smartphone,CUST1735,6,44772.49,268634.94,236326.46,32308.48
ORD07438,27-09-2024,South,Home & Kitchen,Bedsheet,CUST0807,9,955.47,8599.23,6412.79,2186.44
ORD07439,10-08-2024,North,Grocery,Spices Pack,CUST0342,2,1318.4,2636.8,1609.39,1027.41
ORD07440,07-11-2023,South,Home & Kitchen,Bedsheet,CUST1833,4,7853.37,31413.48,24322.68,7090.8
ORD07441,13-04-2024,Central,Electronics,Smartwatch,CUST1311,5,23408.75,117043.75,81664.19,35379.56
ORD07442,08-12-2024,International,Electronics,Tablet,CUST1969,5,9189.23,45946.15,38293.38,7652.77
ORD07443,13-02-2023,East,Electronics,Smartwatch,CUST1421,1,50051.57,50051.57,37087.14,12964.43
ORD07444,19-02-2024,Central,Electronics,Laptop,CUST1001,6,12801.03,76806.18,63166.26,13639.92
ORD07445,28-11-2024,International,Clothing,T-Shirt,CUST1533,5,2168.6,10843,9462.1,1380.9
ORD07446,03-09-2023,West,Clothing,T-Shirt,CUST1961,6,3682.64,22095.84,15658.93,6436.91
ORD07447,25-03-2023,East,Clothing,Jeans,CUST0244,4,4176.44,16705.76,14981.95,1723.81
ORD07448,26-07-2023,Central,Home & Kitchen,Bedsheet,CUST0221,6,8733.91,52403.46,33797.29,18606.17
ORD07449,31-05-2023,North,Grocery,Cooking Oil,CUST1180,9,1107.79,9970.11,7908.09,2062.02
ORD07450,29-10-2024,North,Electronics,Smartwatch,CUST1407,1,31172.94,31172.94,19028.91,12144.03
ORD07451,11-06-2024,International,Grocery,Packaged Snacks,CUST1772,6,1711.8,10270.8,6818.96,3451.84
ORD07452,14-06-2023,International,Clothing,Jacket,CUST1344,1,3033.85,3033.85,2397.15,636.7
ORD07453,25-05-2023,North,Electronics,Smartwatch,CUST0373,7,36825.79,257780.53,158240.52,99540.01
ORD07454,06-02-2023,West,Electronics,Laptop,CUST0531,4,28868.54,115474.16,72810.63,42663.53
ORD07455,29-11-2023,South,Home & Kitchen,Curtains,CUST0215,6,4229.89,25379.34,17443.3,7936.04
ORD07456,07-02-2024,North,Grocery,Soft Drink Pack,CUST0367,7,1013.03,7091.21,5479.32,1611.89
ORD07457,18-02-2024,International,Home & Kitchen,Mixer Grinder,CUST0114,5,4156.6,20783,12569.45,8213.55
ORD07458,14-02-2023,International,Clothing,T-Shirt,CUST1224,9,2045.96,18413.64,13712.75,4700.89
ORD07459,06-02-2024,West,Grocery,Cooking Oil,CUST0025,8,1987.96,15903.68,12527.7,3375.98
ORD07460,25-07-2023,North,Clothing,Sneakers,CUST0934,3,2012.96,6038.88,4352.56,1686.32
ORD07461,03-03-2023,West,Home & Kitchen,Mixer Grinder,CUST1145,1,3158.73,3158.73,1959.33,1199.4
ORD07462,24-02-2024,North,Home & Kitchen,LED Lamp,CUST1766,10,4056.1,40561,31769.91,8791.09
ORD07463,12-04-2024,South,Electronics,Headphones,CUST0611,8,37492.97,299943.76,234481.22,65462.54
ORD07464,19-01-2023,Central,Grocery,Spices Pack,CUST0858,4,1830.88,7323.52,5505.92,1817.6
ORD07465,31-12-2023,North,Grocery,Rice Bag,CUST1027,7,1596.94,11178.58,9031.66,2146.92
ORD07466,27-10-2023,Central,Electronics,Tablet,CUST0898,4,51323.26,205293.04,135973.9,69319.14
ORD07467,07-01-2023,North,Grocery,Rice Bag,CUST0773,7,1732.12,12124.84,9743.06,2381.78
ORD07468,03-03-2024,South,Clothing,Jacket,CUST0445,1,4642.38,4642.38,3010.29,1632.09
ORD07469,27-04-2023,International,Clothing,Sneakers,CUST1278,1,1557.82,1557.82,1118.22,439.6
ORD07470,02-08-2024,Central,Home & Kitchen,Mixer Grinder,CUST0020,2,5016.97,10033.94,6223.75,3810.19
ORD07471,21-05-2024,West,Clothing,Jacket,CUST1228,5,2233.39,11166.95,9444.32,1722.63
ORD07472,29-06-2024,North,Grocery,Spices Pack,CUST0806,10,825.57,8255.7,6286.47,1969.23
ORD07473,06-12-2024,International,Electronics,Tablet,CUST2000,6,40875.6,245253.6,218598.15,26655.45
ORD07474,21-11-2023,North,Home & Kitchen,Mixer Grinder,CUST1381,2,4496.59,8993.18,7938.26,1054.92
ORD07475,24-02-2023,West,Electronics,Headphones,CUST0128,1,38898.17,38898.17,34991.56,3906.61
ORD07476,11-02-2023,South,Home & Kitchen,Cookware Set,CUST0358,9,4316.97,38852.73,24491.98,14360.75
ORD07477,24-10-2023,East,Home & Kitchen,LED Lamp,CUST1316,7,3662.38,25636.66,20047.2,5589.46
ORD07478,19-08-2023,North,Electronics,Smartphone,CUST1198,8,24419.24,195353.92,141098.78,54255.14
ORD07479,28-03-2024,West,Clothing,Jeans,CUST1757,6,4116.91,24701.46,18768.15,5933.31
ORD07480,29-01-2024,East,Clothing,Jacket,CUST1379,9,3204.73,28842.57,19977.24,8865.33
ORD07481,05-06-2024,North,Clothing,Sneakers,CUST0881,8,4882.99,39063.92,24001.68,15062.24
ORD07482,24-12-2023,Central,Clothing,Jeans,CUST1061,4,4246.95,16987.8,13799.62,3188.18
ORD07483,19-03-2024,International,Electronics,Headphones,CUST1334,5,31717.93,158589.65,141104.37,17485.28
ORD07484,08-05-2023,International,Grocery,Soft Drink Pack,CUST1685,2,560.52,1121.04,851.67,269.37
ORD07485,21-11-2024,West,Home & Kitchen,Mixer Grinder,CUST0917,1,6999.96,6999.96,4892.09,2107.87
ORD07486,09-02-2024,Central,Electronics,Headphones,CUST1628,6,44965.53,269793.18,237818.23,31974.95
ORD07487,27-01-2024,South,Clothing,Jacket,CUST1606,3,2588.79,7766.37,5509.46,2256.91
ORD07488,12-07-2023,East,Clothing,Sneakers,CUST1108,4,1534.65,6138.6,5367.34,771.26
ORD07489,26-08-2024,West,Electronics,Headphones,CUST0510,1,35648.11,35648.11,30539.99,5108.12
ORD07490,19-03-2023,North,Home & Kitchen,Mixer Grinder,CUST0444,6,3135.23,18811.38,14270.56,4540.82
ORD07491,26-03-2023,International,Electronics,Headphones,CUST1444,8,56699.91,453599.28,364268.25,89331.03
ORD07492,30-01-2023,North,Electronics,Headphones,CUST1229,10,39588.63,395886.3,320705.6,75180.7
ORD07493,25-12-2024,East,Grocery,Spices Pack,CUST1512,4,654.67,2618.68,2074.85,543.83
ORD07494,18-02-2023,Central,Electronics,Smartphone,CUST0779,10,16865.19,168651.9,109324.38,59327.52
ORD07495,25-05-2023,Central,Grocery,Spices Pack,CUST1112,8,1461.77,11694.16,9446.93,2247.23
ORD07496,10-03-2023,West,Home & Kitchen,Cookware Set,CUST0252,10,7311.7,73117,43940.79,29176.21
ORD07497,27-02-2023,West,Electronics,Laptop,CUST1747,3,37842.27,113526.81,92298.55,21228.26
ORD07498,27-11-2024,Central,Electronics,Smartphone,CUST1879,7,38786.56,271505.92,208095.94,63409.98
ORD07499,27-07-2024,West,Clothing,Formal Shirt,CUST1055,3,3217.41,9652.23,6543.52,3108.71
ORD07500,23-04-2024,Central,Electronics,Laptop,CUST1893,6,24805.69,148834.14,125188.76,23645.38
ORD07501,20-03-2024,East,Clothing,Formal Shirt,CUST0421,4,4718.36,18873.44,13618.77,5254.67
ORD07502,23-10-2023,West,Clothing,Jacket,CUST1852,6,2656.75,15940.5,11887.36,4053.14
ORD07503,08-11-2024,Central,Clothing,Jacket,CUST0061,7,591.48,4140.36,2518.59,1621.77
ORD07504,20-06-2023,West,Home & Kitchen,Bedsheet,CUST0579,8,4004.92,32039.36,23081.02,8958.34
ORD07505,28-07-2024,North,Grocery,Cooking Oil,CUST1250,6,347.54,2085.24,1355.84,729.4
ORD07506,27-05-2023,International,Clothing,Jacket,CUST1949,4,2135.23,8540.92,5832.11,2708.81
ORD07507,28-04-2024,North,Electronics,Smartphone,CUST1987,9,38454.44,346089.96,233832.86,112257.1
ORD07508,02-11-2023,South,Electronics,Tablet,CUST1359,7,6246.55,43725.85,26839.2,16886.65
ORD07509,03-11-2024,Central,Clothing,Formal Shirt,CUST1863,9,4415.9,39743.1,29336.3,10406.8
ORD07510,14-10-2024,South,Clothing,Jacket,CUST0579,3,3246.39,9739.17,7370.39,2368.78
ORD07511,31-08-2024,Central,Electronics,Laptop,CUST0640,5,21245.45,106227.25,81935.07,24292.18
ORD07512,21-03-2024,International,Clothing,T-Shirt,CUST0111,1,1900.42,1900.42,1403.78,496.64
ORD07513,09-08-2023,West,Grocery,Soft Drink Pack,CUST0491,8,984.77,7878.16,6781.98,1096.18
ORD07514,08-07-2024,Central,Grocery,Spices Pack,CUST1296,1,571.37,571.37,349.28,222.09
ORD07515,13-01-2024,North,Home & Kitchen,Bedsheet,CUST1837,1,839.95,839.95,658.64,181.31
ORD07516,11-09-2024,West,Clothing,Jacket,CUST0034,7,619.51,4336.57,3728.75,607.82
ORD07517,23-09-2023,International,Home & Kitchen,Curtains,CUST0212,8,4091.21,32729.68,20040.78,12688.9
ORD07518,05-04-2023,North,Home & Kitchen,Curtains,CUST1324,3,1942.84,5828.52,4364.93,1463.59
ORD07519,19-09-2023,West,Home & Kitchen,Bedsheet,CUST1397,2,1005.75,2011.5,1562.35,449.15
ORD07520,12-03-2023,Central,Clothing,Jeans,CUST0125,7,4366.71,30566.97,20090.81,10476.16
ORD07521,07-08-2023,Central,Home & Kitchen,Mixer Grinder,CUST1127,10,3322.06,33220.6,22448.82,10771.78
ORD07522,16-06-2024,North,Grocery,Soft Drink Pack,CUST1742,5,1055.93,5279.65,4412.09,867.56
ORD07523,02-04-2023,East,Home & Kitchen,Cookware Set,CUST1144,1,2450.56,2450.56,1887.47,563.09
ORD07524,07-05-2023,Central,Grocery,Spices Pack,CUST1706,2,188.78,377.56,262.3,115.26
ORD07525,21-03-2023,East,Grocery,Soft Drink Pack,CUST1571,3,1515.25,4545.75,3770.37,775.38
ORD07526,26-08-2023,West,Clothing,Jeans,CUST0894,6,1062.31,6373.86,5252.15,1121.71
ORD07527,07-01-2024,East,Home & Kitchen,LED Lamp,CUST0331,1,1036.6,1036.6,729.37,307.23
ORD07528,30-04-2024,North,Clothing,Formal Shirt,CUST1782,8,3142.54,25140.32,18769.62,6370.7
ORD07529,24-11-2024,South,Grocery,Spices Pack,CUST1876,2,125.59,251.18,200.78,50.4
ORD07530,25-01-2023,South,Electronics,Tablet,CUST1950,5,28995.73,144978.65,101916.33,43062.32
ORD07531,05-06-2023,North,Home & Kitchen,LED Lamp,CUST1333,8,3457.29,27658.32,21814.2,5844.12
ORD07532,31-05-2024,South,Clothing,T-Shirt,CUST1594,5,1937.38,9686.9,6541.78,3145.12
ORD07533,23-09-2024,North,Electronics,Smartwatch,CUST0412,8,5214.45,41715.6,28683.91,13031.69
ORD07534,13-06-2024,Central,Home & Kitchen,Curtains,CUST1423,6,9671.98,58031.88,40227.8,17804.08
ORD07535,10-12-2024,East,Home & Kitchen,Mixer Grinder,CUST0934,7,5556.06,38892.42,34257.08,4635.34
ORD07536,26-02-2023,South,Clothing,T-Shirt,CUST1330,8,3076.3,24610.4,20921.34,3689.06
ORD07537,27-08-2024,Central,Electronics,Laptop,CUST1677,3,41636.74,124910.22,96124.63,28785.59
ORD07538,19-01-2023,South,Clothing,T-Shirt,CUST1647,5,4088.85,20444.25,15724.93,4719.32
ORD07539,19-01-2024,West,Home & Kitchen,Curtains,CUST1187,10,6392.76,63927.6,39433.35,24494.25
ORD07540,12-07-2023,North,Home & Kitchen,Bedsheet,CUST1647,7,7812.22,54685.54,43466.93,11218.61
ORD07541,25-08-2023,North,Grocery,Cooking Oil,CUST0664,9,952.6,8573.4,5987.97,2585.43
ORD07542,22-01-2024,Central,Home & Kitchen,Bedsheet,CUST1912,6,4215.73,25294.38,19822.95,5471.43
ORD07543,01-03-2024,West,Home & Kitchen,Cookware Set,CUST1089,10,8372.83,83728.3,71342.38,12385.92
ORD07544,04-10-2023,East,Electronics,Smartwatch,CUST1642,1,52592.08,52592.08,32273.1,20318.98
ORD07545,15-08-2023,West,Electronics,Tablet,CUST1240,8,12579.37,100634.96,78708.52,21926.44
ORD07546,05-07-2024,West,Grocery,Spices Pack,CUST0603,6,1131.05,6786.3,5220.43,1565.87
ORD07547,19-11-2023,International,Grocery,Cooking Oil,CUST1938,1,1398.92,1398.92,926.13,472.79
ORD07548,02-06-2023,East,Grocery,Soft Drink Pack,CUST1978,4,258.84,1035.36,822,213.36
ORD07549,30-09-2024,East,Clothing,Jacket,CUST0026,6,4683.19,28099.14,21536.6,6562.54
ORD07550,25-08-2023,West,Clothing,T-Shirt,CUST0669,10,2840.49,28404.9,23581.64,4823.26
ORD07551,24-02-2023,South,Grocery,Packaged Snacks,CUST0584,1,1326.37,1326.37,839.84,486.53
ORD07552,11-03-2024,International,Clothing,Jeans,CUST1068,10,1302.09,13020.9,9545.39,3475.51
ORD07553,14-11-2024,South,Home & Kitchen,Cookware Set,CUST1114,5,3232.8,16164,14537.58,1626.42
ORD07554,19-04-2023,West,Grocery,Soft Drink Pack,CUST1157,3,329.9,989.7,798.47,191.23
ORD07555,03-07-2023,South,Grocery,Soft Drink Pack,CUST1185,7,601.6,4211.2,3391.24,819.96
ORD07556,03-01-2024,East,Clothing,Jacket,CUST1768,8,2715.79,21726.32,15107.64,6618.68
ORD07557,17-07-2023,East,Electronics,Laptop,CUST0380,3,50849.63,152548.89,95826.09,56722.8
ORD07558,06-01-2024,South,Grocery,Soft Drink Pack,CUST1285,10,1114.07,11140.7,9857.83,1282.87
ORD07559,08-01-2024,East,Clothing,Jeans,CUST1407,3,1600.09,4800.27,3032.05,1768.22
ORD07560,11-05-2024,North,Clothing,T-Shirt,CUST0369,3,700.79,2102.37,1887.53,214.84
ORD07561,21-08-2024,East,Electronics,Smartwatch,CUST1135,6,39208.34,235250.04,150027.02,85223.02
ORD07562,20-07-2023,West,Grocery,Packaged Snacks,CUST1700,6,898.3,5389.8,3510.23,1879.57
ORD07563,23-05-2024,Central,Electronics,Smartphone,CUST1101,3,59139.46,177418.38,122864.02,54554.36
ORD07564,18-11-2023,South,Home & Kitchen,Mixer Grinder,CUST0209,6,7973.79,47842.74,36059.67,11783.07
ORD07565,02-10-2023,International,Electronics,Smartwatch,CUST1037,9,49459.96,445139.64,372635.52,72504.12
ORD07566,30-07-2023,South,Electronics,Smartwatch,CUST1945,8,5672.93,45383.44,40450.37,4933.07
ORD07567,18-05-2024,East,Clothing,T-Shirt,CUST1594,7,4000.08,28000.56,19814.53,8186.03
ORD07568,28-04-2023,East,Electronics,Laptop,CUST1922,7,15703.73,109926.11,66628.85,43297.26
ORD07569,03-12-2024,Central,Home & Kitchen,Mixer Grinder,CUST1880,8,6189.32,49514.56,38869.12,10645.44
ORD07570,07-07-2024,Central,Clothing,T-Shirt,CUST1572,7,2513.4,17593.8,14307.93,3285.87
ORD07571,11-02-2023,International,Home & Kitchen,LED Lamp,CUST0025,3,6058.76,18176.28,13072.99,5103.29
ORD07572,11-11-2023,West,Electronics,Tablet,CUST0546,8,12339.39,98715.12,64662.63,34052.49
ORD07573,25-11-2023,North,Home & Kitchen,Mixer Grinder,CUST1164,8,5003.4,40027.2,27691,12336.2
ORD07574,17-01-2023,West,Home & Kitchen,Curtains,CUST0275,1,1139.89,1139.89,908.2,231.69
ORD07575,10-10-2023,International,Electronics,Smartphone,CUST1394,10,7254.96,72549.6,54285.59,18264.01
ORD07576,15-09-2023,South,Electronics,Headphones,CUST0874,5,41175.6,205878,169443.2,36434.8
ORD07577,28-07-2024,East,Clothing,T-Shirt,CUST0222,5,4782.64,23913.2,15913.06,8000.14
ORD07578,27-07-2024,West,Clothing,T-Shirt,CUST1061,1,3998.27,3998.27,3408.91,589.36
ORD07579,03-09-2024,East,Grocery,Cooking Oil,CUST0875,6,991.4,5948.4,3847.22,2101.18
ORD07580,19-01-2023,East,Clothing,T-Shirt,CUST1153,6,751.42,4508.52,3151.34,1357.18
ORD07581,12-06-2024,West,Electronics,Smartphone,CUST1340,4,7476.11,29904.44,23246.58,6657.86
ORD07582,27-02-2024,West,Home & Kitchen,Mixer Grinder,CUST1347,6,2252.61,13515.66,11097.15,2418.51
ORD07583,10-04-2024,Central,Home & Kitchen,LED Lamp,CUST1457,6,9777.46,58664.76,39883.5,18781.26
ORD07584,08-01-2024,International,Clothing,Jeans,CUST0218,1,2293.97,2293.97,2028.87,265.1
ORD07585,22-03-2023,International,Clothing,Formal Shirt,CUST1871,5,4295.33,21476.65,17435.46,4041.19
ORD07586,04-07-2024,North,Electronics,Laptop,CUST1966,2,43782.83,87565.66,58257.65,29308.01
ORD07587,01-07-2024,Central,Home & Kitchen,Cookware Set,CUST1272,7,6369.94,44589.58,36462.22,8127.36
ORD07588,28-02-2024,North,Grocery,Cooking Oil,CUST0111,9,1900.87,17107.83,13838.53,3269.3
ORD07589,04-03-2024,West,Grocery,Packaged Snacks,CUST0816,9,537.78,4840.02,3996.91,843.11
ORD07590,23-01-2024,International,Clothing,T-Shirt,CUST1756,9,2547,22923,20052.22,2870.78
ORD07591,09-12-2024,International,Grocery,Soft Drink Pack,CUST0708,7,1742.97,12200.79,9925.53,2275.26
ORD07592,31-10-2024,North,Electronics,Headphones,CUST0147,7,35346.87,247428.09,174578.6,72849.49
ORD07593,23-07-2023,South,Grocery,Spices Pack,CUST1368,1,568.25,568.25,475.71,92.54
ORD07594,15-07-2023,Central,Clothing,Jacket,CUST1533,6,1440.12,8640.72,6988.26,1652.46
ORD07595,28-12-2024,Central,Electronics,Headphones,CUST1529,5,46408.46,232042.3,179201.11,52841.19
ORD07596,12-10-2023,Central,Home & Kitchen,Cookware Set,CUST0552,8,917.66,7341.28,5184.04,2157.24
ORD07597,15-07-2023,International,Electronics,Tablet,CUST0134,8,55280.56,442244.48,387545.36,54699.12
ORD07598,03-11-2023,East,Clothing,Formal Shirt,CUST0464,4,582.88,2331.52,1757.56,573.96
ORD07599,25-10-2024,International,Clothing,Jeans,CUST0864,1,3339.45,3339.45,2632.93,706.52
ORD07600,14-01-2023,East,Grocery,Spices Pack,CUST1215,6,1249.02,7494.12,5430.31,2063.81
ORD07601,26-05-2023,International,Grocery,Spices Pack,CUST1187,10,1198.98,11989.8,10002.43,1987.37
ORD07602,26-02-2023,West,Home & Kitchen,Mixer Grinder,CUST0456,1,5163.96,5163.96,3626.71,1537.25
ORD07603,23-12-2024,International,Home & Kitchen,Mixer Grinder,CUST1085,5,8642.36,43211.8,36435.77,6776.03
ORD07604,29-07-2023,West,Clothing,Formal Shirt,CUST1029,5,3467,17335,10962.35,6372.65
ORD07605,12-06-2024,East,Clothing,T-Shirt,CUST1061,3,4018.38,12055.14,9797.07,2258.07
ORD07606,10-12-2023,Central,Clothing,Formal Shirt,CUST0460,5,1019.85,5099.25,3789.07,1310.18
ORD07607,15-12-2024,East,Home & Kitchen,Cookware Set,CUST1241,6,1259.07,7554.42,6116.26,1438.16
ORD07608,02-09-2024,North,Clothing,Jeans,CUST1761,5,628.38,3141.9,2386.02,755.88
ORD07609,06-10-2023,Central,Home & Kitchen,Bedsheet,CUST1752,1,2154.3,2154.3,1379.38,774.92
ORD07610,28-07-2023,International,Clothing,Jeans,CUST0139,7,3501.54,24510.78,18213.9,6296.88
ORD07611,02-10-2024,International,Electronics,Tablet,CUST0618,3,32171.2,96513.6,85836.08,10677.52
ORD07612,01-12-2023,International,Electronics,Smartphone,CUST1123,7,46373.87,324617.09,268280.5,56336.59
ORD07613,15-10-2023,International,Clothing,T-Shirt,CUST0680,5,1362.79,6813.95,4702.01,2111.94
ORD07614,09-09-2023,International,Electronics,Laptop,CUST0961,3,25182.97,75548.91,66727.38,8821.53
ORD07615,22-09-2023,East,Home & Kitchen,LED Lamp,CUST1288,6,8974.18,53845.08,44889.78,8955.3
ORD07616,28-09-2023,West,Grocery,Rice Bag,CUST0599,1,1877.86,1877.86,1332.03,545.83
ORD07617,30-11-2024,East,Electronics,Headphones,CUST0596,6,55695.1,334170.6,261011.36,73159.24
ORD07618,23-02-2024,South,Grocery,Spices Pack,CUST1248,4,1654.78,6619.12,4818.76,1800.36
ORD07619,26-12-2024,East,Electronics,Laptop,CUST0011,4,42852.97,171411.88,107819.29,63592.59
ORD07620,30-07-2023,Central,Home & Kitchen,Curtains,CUST0327,5,9205.84,46029.2,38747.79,7281.41
ORD07621,31-12-2023,International,Electronics,Smartphone,CUST1722,9,44279.99,398519.91,261956.48,136563.43
ORD07622,17-03-2023,East,Electronics,Laptop,CUST1374,1,57466.49,57466.49,42376.45,15090.04
ORD07623,21-10-2024,West,Clothing,Jacket,CUST0379,3,611.55,1834.65,1487.52,347.13
ORD07624,17-11-2023,International,Grocery,Rice Bag,CUST1968,4,1851.12,7404.48,6513.46,891.02
ORD07625,25-12-2024,North,Grocery,Rice Bag,CUST0231,2,1155.91,2311.82,1430.6,881.22
ORD07626,08-03-2024,South,Home & Kitchen,Cookware Set,CUST1165,9,1828.54,16456.86,11815.53,4641.33
ORD07627,19-04-2023,Central,Home & Kitchen,LED Lamp,CUST0618,7,2777.18,19440.26,15248.83,4191.43
ORD07628,02-10-2024,West,Grocery,Soft Drink Pack,CUST0765,1,1719.1,1719.1,1433.37,285.73
ORD07629,05-06-2024,South,Clothing,Sneakers,CUST1980,9,2777.53,24997.77,21905.03,3092.74
ORD07630,16-02-2023,East,Clothing,T-Shirt,CUST0049,6,4922.68,29536.08,17726.05,11810.03
ORD07631,14-01-2024,South,Grocery,Cooking Oil,CUST0451,2,323.31,646.62,509.75,136.87
ORD07632,06-04-2023,International,Electronics,Smartphone,CUST1799,1,27687.69,27687.69,16670.23,11017.46
ORD07633,13-04-2023,International,Grocery,Rice Bag,CUST0491,6,730.56,4383.36,3665.26,718.1
ORD07634,26-05-2023,North,Electronics,Smartphone,CUST1229,7,33387.45,233712.15,150720.96,82991.19
ORD07635,27-01-2023,South,Grocery,Spices Pack,CUST1893,10,1303.53,13035.3,11319.67,1715.63
ORD07636,13-06-2024,South,Electronics,Laptop,CUST1433,6,41389.62,248337.72,160559.59,87778.13
ORD07637,09-11-2024,International,Clothing,Sneakers,CUST0407,7,505.83,3540.81,2936.39,604.42
ORD07638,23-03-2023,East,Grocery,Cooking Oil,CUST1075,6,269.02,1614.12,1108.56,505.56
ORD07639,03-03-2024,East,Home & Kitchen,Bedsheet,CUST0175,8,1122.59,8980.72,6889.79,2090.93
ORD07640,06-08-2024,Central,Electronics,Tablet,CUST1761,2,52552.95,105105.9,82248.55,22857.35
ORD07641,23-04-2024,East,Clothing,T-Shirt,CUST1285,9,1909.82,17188.38,11379.19,5809.19
ORD07642,11-06-2023,South,Home & Kitchen,Mixer Grinder,CUST0480,9,4176.98,37592.82,25924.35,11668.47
ORD07643,06-02-2024,North,Clothing,Jacket,CUST1758,9,2526.67,22740.03,14377.44,8362.59
ORD07644,22-05-2024,East,Electronics,Smartwatch,CUST0223,7,51711.74,361982.18,217763.67,144218.51
ORD07645,07-02-2023,International,Grocery,Packaged Snacks,CUST0269,9,126.92,1142.28,767.43,374.85
ORD07646,25-05-2024,International,Clothing,Sneakers,CUST0810,1,1033.78,1033.78,780.3,253.48
ORD07647,28-01-2024,Central,Grocery,Cooking Oil,CUST0893,3,1401.81,4205.43,3423.55,781.88
ORD07648,13-12-2024,Central,Grocery,Rice Bag,CUST0901,2,1931.4,3862.8,3237.29,625.51
ORD07649,08-05-2024,South,Clothing,Formal Shirt,CUST0919,1,3392.54,3392.54,2106.53,1286.01
ORD07650,19-07-2023,East,Clothing,Jacket,CUST0318,5,1675.06,8375.3,5709.64,2665.66
ORD07651,12-09-2023,East,Clothing,Sneakers,CUST0385,1,2839.39,2839.39,2359.72,479.67
ORD07652,28-06-2023,Central,Grocery,Soft Drink Pack,CUST1610,3,1952.46,5857.38,4359.42,1497.96
ORD07653,30-06-2024,East,Home & Kitchen,LED Lamp,CUST0626,6,5658.3,33949.8,22225.44,11724.36
ORD07654,16-08-2024,South,Electronics,Smartwatch,CUST1243,6,25542.92,153257.52,109987.44,43270.08
ORD07655,24-01-2024,North,Home & Kitchen,Bedsheet,CUST1078,3,4327.52,12982.56,8841.26,4141.3
ORD07656,02-02-2024,International,Grocery,Rice Bag,CUST1224,4,1937.36,7749.44,4767.42,2982.02
ORD07657,07-06-2023,South,Clothing,Jeans,CUST1908,7,3735.12,26145.84,21677.21,4468.63
ORD07658,04-01-2023,East,Clothing,T-Shirt,CUST0643,6,3592.28,21553.68,14818.33,6735.35
ORD07659,16-06-2023,South,Electronics,Smartwatch,CUST1363,2,17762.99,35525.98,31388.6,4137.38
ORD07660,12-04-2024,International,Electronics,Headphones,CUST0704,9,35771.66,321944.94,278945.17,42999.77
ORD07661,13-02-2024,West,Home & Kitchen,Cookware Set,CUST1715,6,4082.06,24492.36,19958.41,4533.95
ORD07662,16-02-2024,International,Home & Kitchen,Mixer Grinder,CUST1922,2,3009.85,6019.7,4201.69,1818.01
ORD07663,23-07-2023,International,Electronics,Smartwatch,CUST0305,7,54255.38,379787.66,259766.05,120021.61
ORD07664,13-07-2023,West,Grocery,Packaged Snacks,CUST1823,10,828,8280,6148.57,2131.43
ORD07665,23-08-2023,East,Home & Kitchen,Curtains,CUST1776,10,3401.64,34016.4,24028.53,9987.87
ORD07666,18-12-2024,East,Clothing,Sneakers,CUST1269,4,4692.74,18770.96,16337.26,2433.7
ORD07667,30-05-2023,North,Clothing,Formal Shirt,CUST0842,1,1388.06,1388.06,884.26,503.8
ORD07668,08-06-2023,International,Grocery,Packaged Snacks,CUST1653,10,1516.46,15164.6,12394.64,2769.96
ORD07669,06-10-2023,South,Electronics,Smartphone,CUST1232,9,40901.09,368109.81,288329.02,79780.79
ORD07670,08-02-2024,North,Home & Kitchen,Cookware Set,CUST1748,10,9268.46,92684.6,78030.27,14654.33
ORD07671,08-11-2024,East,Clothing,Sneakers,CUST0511,8,4244.21,33953.68,25898.04,8055.64
ORD07672,07-11-2023,East,Electronics,Smartwatch,CUST1283,5,43791.24,218956.2,172726.27,46229.93
ORD07673,09-03-2023,Central,Home & Kitchen,LED Lamp,CUST1404,3,3694.06,11082.18,9850.09,1232.09
ORD07674,07-04-2024,North,Grocery,Packaged Snacks,CUST0163,4,1041.58,4166.32,2614.73,1551.59
ORD07675,29-03-2023,East,Clothing,Jeans,CUST0738,3,4750.23,14250.69,8998.74,5251.95
ORD07676,05-08-2023,West,Grocery,Packaged Snacks,CUST0341,10,144.08,1440.8,1034.61,406.19
